t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_norm_unsat,u_p,u_d,u_g,pwm_target_us,pwm_actual_us,pitch_raw_deg
3.1351,157,-1.0800,-1.0800,2.6857,5.00,6.0800,0.148269,0.148269,0.067556,-0.023873,0.104587,1419,1421,-81.4734
3.1552,158,-1.0800,-1.0800,2.6857,5.00,6.0800,0.148269,0.148269,0.067556,-0.023873,0.104587,1419,1419,-81.4734
3.1753,159,-1.0800,-1.2600,2.6857,5.00,6.0800,0.148269,0.148269,0.067556,-0.023873,0.104587,1419,1419,-81.3811
3.1953,160,-1.2600,-1.2600,1.5667,5.00,6.2600,0.160216,0.160216,0.069556,-0.013926,0.104587,1414,1416,-81.3811
3.2154,161,-1.2600,-1.2600,1.5667,5.00,6.2600,0.160216,0.160216,0.069556,-0.013926,0.104587,1414,1414,-81.3811
3.2355,162,-1.0800,-1.0800,-1.7905,5.00,6.0800,0.188058,0.188058,0.067556,0.015915,0.104587,1404,1411,-81.3884
3.2556,163,-1.0800,-1.0800,-1.7905,5.00,6.0800,0.188058,0.188058,0.067556,0.015915,0.104587,1404,1408,-81.3884
3.2757,164,-1.0800,-1.0800,-1.7905,5.00,6.0800,0.188058,0.188058,0.067556,0.015915,0.104587,1404,1405,-81.4476
3.2957,165,-0.9000,-0.9000,-3.0215,5.00,5.9000,0.197000,0.197000,0.065556,0.026857,0.104587,1401,1402,-81.4476
3.3158,166,-0.9000,-0.9000,-3.0215,5.00,5.9000,0.197000,0.197000,0.065556,0.026857,0.104587,1401,1401,-81.4476
3.3359,167,-0.7200,-0.7200,-5.0358,5.00,5.7200,0.212905,0.212905,0.063556,0.044762,0.104587,1395,1398,-81.6109
3.3560,168,-0.7200,-0.7200,-5.0358,5.00,5.7200,0.212905,0.212905,0.063556,0.044762,0.104587,1395,1395,-81.6109
3.3761,169,-0.5400,-0.5400,-5.0358,5.00,5.5400,0.210905,0.210905,0.061556,0.044762,0.104587,1395,1395,-81.8326
3.3961,170,-0.3600,-0.3600,-6.2667,5.00,5.3600,0.219847,0.219847,0.059556,0.055704,0.104587,1392,1392,-81.8326
3.4162,171,-0.1800,-0.1800,-6.2667,5.00,5.1800,0.217847,0.217847,0.057556,0.055704,0.104587,1393,1393,-81.8326
3.4363,172,-0.0000,-0.0000,-8.3929,5.00,5.0000,0.234746,0.234746,0.055556,0.074604,0.104587,1386,1390,-82.1488
3.4564,173,-0.0000,0.1800,-8.3929,5.00,5.0000,0.234746,0.234746,0.055556,0.074604,0.104587,1386,1387,-82.1488
3.4764,174,0.3600,0.3600,-8.3929,5.00,4.6400,0.230746,0.230746,0.051556,0.074604,0.104587,1388,1388,-82.5356
3.4965,175,0.5400,0.5400,-9.1763,5.00,4.4600,0.235709,0.235709,0.049556,0.081567,0.104587,1386,1386,-82.5356
3.5166,176,0.7200,0.7200,-9.1763,5.00,4.2800,0.233709,0.233709,0.047556,0.081567,0.104587,1387,1387,-82.5356
3.5366,177,0.9000,0.9000,-11.7501,5.00,4.1000,0.254588,0.254588,0.045556,0.104445,0.104587,1379,1384,-82.9449
3.5567,178,1.0800,1.0800,-11.7501,5.00,3.9200,0.252588,0.252588,0.043556,0.104445,0.104587,1380,1381,-82.9449
3.5768,179,1.2600,1.2600,-11.7501,5.00,3.7400,0.250588,0.250588,0.041556,0.104445,0.104587,1381,1381,-83.4060
3.5969,180,1.4400,1.6200,-8.7287,5.00,3.5600,0.221730,0.221730,0.039556,0.077588,0.104587,1391,1384,-83.4060
3.6169,181,1.8000,1.8000,-8.7287,5.00,3.2000,0.217730,0.217730,0.035556,0.077588,0.104587,1393,1387,-83.4060
3.6370,182,1.9800,1.9800,-7.0501,5.00,3.0200,0.200810,0.200810,0.033556,0.062667,0.104587,1399,1390,-83.8411
3.6571,183,2.1600,2.1600,-7.0501,5.00,2.8400,0.198810,0.198810,0.031556,0.062667,0.104587,1400,1393,-83.8411
3.6771,184,2.3400,2.3400,-7.0501,5.00,2.6600,0.196810,0.196810,0.029556,0.062667,0.104587,1401,1396,-84.1704
3.6972,185,2.5200,2.5200,-13.4287,5.00,2.4800,0.251509,0.251509,0.027556,0.119366,0.104587,1380,1393,-84.1704
3.7173,186,2.7000,2.7000,-13.4287,5.00,2.3000,0.249509,0.249509,0.025556,0.119366,0.104587,1381,1390,-84.1704
3.7374,187,2.8800,2.8800,-10.0715,5.00,2.1200,0.217667,0.217667,0.023556,0.089525,0.104587,1393,1393,-84.5758
3.7575,188,3.0600,3.0600,-10.0715,5.00,1.9400,0.215667,0.215667,0.021556,0.089525,0.104587,1394,1394,-84.5758
3.7776,189,3.2400,3.2400,-10.0715,5.00,1.7600,0.213667,0.213667,0.019556,0.089525,0.104587,1394,1394,-84.8957
3.7976,190,3.4200,3.4200,-10.2953,5.00,1.5800,0.213657,0.213657,0.017556,0.091514,0.104587,1394,1394,-84.8957
3.8177,191,3.4200,3.4200,-10.2953,5.00,1.5800,0.213657,0.213657,0.017556,0.091514,0.104587,1394,1394,-84.8957
3.8378,192,3.6000,3.6000,-3.8048,5.00,1.4000,0.153963,0.153963,0.015556,0.033820,0.104587,1417,1397,-85.1357
3.8579,193,3.6000,3.6000,-3.8048,5.00,1.4000,0.153963,0.153963,0.015556,0.033820,0.104587,1417,1400,-85.1357
3.8779,194,3.6000,3.6000,-3.8048,5.00,1.4000,0.153963,0.153963,0.015556,0.033820,0.104587,1417,1403,-85.3149
3.8980,195,3.6000,3.6000,-2.0143,5.00,1.4000,0.138047,0.138047,0.015556,0.017905,0.104587,1423,1406,-85.3149
3.9181,196,3.6000,3.6000,-2.0143,5.00,1.4000,0.138047,0.138047,0.015556,0.017905,0.104587,1423,1409,-85.3149
3.9382,197,3.6000,3.6000,-0.4476,5.00,1.4000,0.124121,0.124121,0.015556,0.003979,0.104587,1428,1412,-85.2939
3.9582,198,3.6000,3.6000,-0.4476,5.00,1.4000,0.124121,0.124121,0.015556,0.003979,0.104587,1428,1415,-85.2939
3.9783,199,3.4200,3.4200,4.2524,5.00,1.5800,0.084343,0.084343,0.017556,-0.037799,0.104587,1443,1418,-85.2013
3.9984,200,3.4200,3.4200,4.2524,5.00,1.5800,0.084343,0.084343,0.017556,-0.037799,0.104587,1443,1421,-85.2013
4.0185,201,3.2400,3.2400,4.2524,5.00,1.7600,0.086343,0.086343,0.019556,-0.037799,0.104587,1442,1424,-85.2013
4.0386,202,3.0600,3.0600,6.9382,5.00,1.9400,0.064470,0.064470,0.021556,-0.061673,0.104587,1450,1427,-85.0604
4.0586,203,3.0600,2.8800,6.9382,5.00,1.9400,0.064470,0.064470,0.021556,-0.061673,0.104587,1450,1430,-85.0604
4.0787,204,2.8800,2.7000,9.8477,5.00,2.1200,0.040607,0.040607,0.023556,-0.087535,0.104587,1459,1433,-84.7762
4.0988,205,2.5200,2.5200,9.8477,5.00,2.4800,0.044607,0.044607,0.027556,-0.087535,0.104587,1458,1436,-84.7762
4.1188,206,2.3400,2.3400,9.8477,5.00,2.6600,0.046607,0.046607,0.029556,-0.087535,0.104587,1457,1439,-84.3297
4.1389,207,2.1600,2.1600,11.3025,5.00,2.8400,0.035676,0.035676,0.031556,-0.100467,0.104587,1461,1442,-84.3297
4.1590,208,1.8000,1.8000,11.3025,5.00,3.2000,0.039676,0.039676,0.035556,-0.100467,0.104587,1460,1445,-84.3297
4.1791,209,1.6200,1.6200,13.3168,5.00,3.3800,0.023771,0.023771,0.037556,-0.118371,0.104587,1466,1448,-83.8571
4.1991,210,1.2600,1.2600,13.3168,5.00,3.7400,0.027771,0.027771,0.041556,-0.118371,0.104587,1464,1451,-83.8571
4.2192,211,1.0800,1.0800,13.3168,5.00,3.9200,0.029771,0.029771,0.043556,-0.118371,0.104587,1463,1454,-83.2735
4.2393,212,0.7200,0.7200,14.4359,5.00,4.2800,0.023824,0.023824,0.047556,-0.128319,0.104587,1466,1457,-83.2735
4.2593,213,0.3600,0.3600,14.4359,5.00,4.6400,0.027824,0.027824,0.051556,-0.128319,0.104587,1464,1460,-83.2735
4.2794,214,0.1800,-0.0000,15.3311,5.00,4.8200,0.021866,0.021866,0.053556,-0.136276,0.104587,1466,1463,-82.6050
4.2995,215,-0.1800,-0.1800,15.3311,5.00,5.1800,0.025866,0.025866,0.057556,-0.136276,0.104587,1465,1465,-82.6050
4.3195,216,-0.5400,-0.5400,15.3311,5.00,5.5400,0.029866,0.029866,0.061556,-0.136276,0.104587,1463,1463,-81.9367
4.3396,217,-0.7200,-0.9000,14.7716,5.00,5.7200,0.036840,0.036840,0.063556,-0.131303,0.104587,1461,1461,-81.9367
4.3597,218,-1.0800,-1.0800,14.7716,5.00,6.0800,0.040840,0.040840,0.067556,-0.131303,0.104587,1459,1459,-81.9367
4.3798,219,-1.4400,-1.4400,13.7644,5.00,6.4400,0.053792,0.053792,0.071556,-0.122350,0.104587,1454,1456,-81.2439
4.3998,220,-1.6200,-1.6200,13.7644,5.00,6.6200,0.055792,0.055792,0.073556,-0.122350,0.104587,1454,1454,-81.2439
4.4199,221,-1.8000,-1.9800,13.7644,5.00,6.8000,0.057792,0.057792,0.075556,-0.122350,0.104587,1453,1453,-80.6446
4.4400,222,-2.1600,-2.1600,11.8620,5.00,7.1600,0.078702,0.078702,0.079556,-0.105440,0.104587,1445,1450,-80.6446
4.4600,223,-2.3400,-2.3400,11.8620,5.00,7.3400,0.080702,0.080702,0.081556,-0.105440,0.104587,1444,1447,-80.6446
4.4801,224,-2.5200,-2.5200,9.0644,5.00,7.5200,0.107570,0.107570,0.083556,-0.080572,0.104587,1434,1444,-80.1390
4.5002,225,-2.7000,-2.7000,9.0644,5.00,7.7000,0.109570,0.109570,0.085556,-0.080572,0.104587,1433,1441,-80.1390
4.5204,226,-2.7000,-2.8800,9.0644,5.00,7.7000,0.109570,0.109570,0.085556,-0.080572,0.104587,1433,1438,-79.7321
4.5404,227,-2.8800,-2.8800,5.9310,5.00,7.8800,0.139422,0.139422,0.087556,-0.052720,0.104587,1422,1435,-79.7321
4.5605,228,-3.0600,-3.0600,5.9310,5.00,8.0600,0.141422,0.141422,0.089556,-0.052720,0.104587,1421,1432,-79.7321
4.5806,229,-3.0600,-3.0600,2.1262,5.00,8.0600,0.175243,0.175243,0.089556,-0.018900,0.104587,1409,1429,-79.5356
4.6007,230,-3.0600,-3.0600,2.1262,5.00,8.0600,0.175243,0.175243,0.089556,-0.018900,0.104587,1409,1426,-79.5356
4.6208,231,-3.0600,-3.0600,2.1262,5.00,8.0600,0.175243,0.175243,0.089556,-0.018900,0.104587,1409,1423,-79.4752
4.6409,232,-2.8800,-2.8800,-1.9024,5.00,7.8800,0.209053,0.209053,0.087556,0.016910,0.104587,1396,1420,-79.4752
4.6609,233,-2.8800,-2.8800,-1.9024,5.00,7.8800,0.209053,0.209053,0.087556,0.016910,0.104587,1396,1417,-79.4752
4.6810,234,-2.7000,-2.7000,-5.5953,5.00,7.7000,0.239878,0.239878,0.085556,0.049736,0.104587,1385,1414,-79.6141
4.7011,235,-2.7000,-2.7000,-5.5953,5.00,7.7000,0.239878,0.239878,0.085556,0.049736,0.104587,1385,1411,-79.6141
4.7212,236,-2.5200,-2.3400,-5.5953,5.00,7.5200,0.237878,0.237878,0.083556,0.049736,0.104587,1385,1408,-79.9172
4.7412,237,-2.3400,-2.1600,-8.5048,5.00,7.3400,0.261741,0.261741,0.081556,0.075599,0.104587,1376,1405,-79.9172
4.7614,238,-1.9800,-1.9800,-8.5048,5.00,6.9800,0.257741,0.257741,0.077556,0.075599,0.104587,1378,1402,-79.9172
4.7814,239,-1.8000,-1.8000,-11.9739,5.00,6.8000,0.286577,0.286577,0.075556,0.106435,0.104587,1367,1399,-80.3990
4.8015,240,-1.4400,-1.4400,-11.9739,5.00,6.4400,0.282577,0.282577,0.071556,0.106435,0.104587,1369,1396,-80.3990
4.8216,241,-1.2600,-1.2600,-11.9739,5.00,6.2600,0.280577,0.280577,0.069556,0.106435,0.104587,1369,1393,-81.0160
4.8417,242,-0.9000,-0.9000,-14.7716,5.00,5.9000,0.301445,0.301445,0.065556,0.131303,0.104587,1361,1390,-81.0160
4.8617,243,-0.5400,-0.5400,-14.7716,5.00,5.5400,0.297445,0.297445,0.061556,0.131303,0.104587,1363,1387,-81.0160
4.8818,244,-0.1800,-0.1800,-16.3382,5.00,5.1800,0.307371,0.307371,0.057556,0.145229,0.104587,1359,1384,-81.6929
4.9019,245,-0.0000,0.1800,-16.3382,5.00,5.0000,0.305371,0.305371,0.055556,0.145229,0.104587,1360,1381,-81.6929
4.9220,246,0.5400,0.5400,-16.3382,5.00,4.4600,0.299371,0.299371,0.049556,0.145229,0.104587,1362,1378,-82.4818
4.9421,247,0.9000,0.9000,-18.0168,5.00,4.1000,0.310292,0.310292,0.045556,0.160150,0.104587,1358,1375,-82.4818
4.9621,248,1.2600,1.2600,-18.0168,5.00,3.7400,0.306292,0.306292,0.041556,0.160150,0.104587,1360,1372,-82.4818
4.9822,249,1.6200,1.6200,-22.3812,5.00,3.3800,0.341086,0.341086,0.037556,0.198944,0.104587,1347,1369,-83.2771
5.0023,250,1.9800,1.9800,-22.3812,5.00,3.0200,0.337086,0.337086,0.033556,0.198944,0.104587,1348,1366,-83.2771
5.0223,251,2.3400,2.3400,-22.3812,5.00,2.6600,0.333086,0.333086,0.029556,0.198944,0.104587,1350,1363,-84.0528
5.0424,252,2.7000,2.7000,-21.7097,5.00,2.3000,0.323118,0.323118,0.025556,0.192975,0.104587,1353,1360,-84.0528
5.0625,253,3.0600,3.0600,-21.7097,5.00,1.9400,0.319118,0.319118,0.021556,0.192975,0.104587,1355,1357,-84.0528
5.0826,254,3.4200,3.4200,-18.2406,5.00,1.5800,0.284282,0.284282,0.017556,0.162139,0.104587,1368,1360,-84.8363
5.1026,255,3.7800,3.7800,-18.2406,5.00,1.2200,0.280282,0.280282,0.013556,0.162139,0.104587,1369,1363,-84.8363
5.1228,256,4.1400,4.1400,-18.2406,5.00,0.8600,0.276282,0.276282,0.009556,0.162139,0.104587,1371,1366,-85.4127
5.1428,257,4.3200,4.5000,-15.4430,5.00,0.6800,0.249414,0.249414,0.007556,0.137271,0.104587,1381,1369,-85.4127
5.1629,258,4.6800,4.6800,-15.4430,5.00,0.3200,0.245414,0.245414,0.003556,0.137271,0.104587,1382,1372,-85.4127
5.1830,259,4.8600,5.0400,-13.4287,5.00,0.1400,0.225509,0.225509,0.001556,0.119366,0.104587,1390,1375,-85.8905
5.2031,260,5.2200,5.2200,-13.4287,5.00,-0.2200,0.221509,0.221509,-0.002444,0.119366,0.104587,1391,1378,-85.8905
5.2231,261,5.4000,5.4000,-13.4287,5.00,-0.4000,0.219509,0.219509,-0.004444,0.119366,0.104587,1392,1381,-86.1849
5.2432,262,5.5800,5.5800,-10.0715,5.00,-0.5800,0.187667,0.187667,-0.006444,0.089525,0.104587,1404,1384,-86.1849
5.2633,263,5.7600,5.7600,-10.0715,5.00,-0.7600,0.185667,0.185667,-0.008444,0.089525,0.104587,1405,1387,-86.1849
5.2833,264,5.9400,5.9400,-5.7072,5.00,-0.9400,0.144873,0.144873,-0.010444,0.050731,0.104587,1420,1390,-86.3914
5.3034,265,5.9400,5.9400,-5.7072,5.00,-0.9400,0.144873,0.144873,-0.010444,0.050731,0.104587,1420,1393,-86.3914
5.3235,266,5.9400,5.9400,-5.7072,5.00,-0.9400,0.144873,0.144873,-0.010444,0.050731,0.104587,1420,1396,-86.5344
5.3436,267,5.9400,5.9400,-2.0143,5.00,-0.9400,0.112047,0.112047,-0.010444,0.017905,0.104587,1432,1399,-86.5344
5.3636,268,5.9400,5.9400,-2.0143,5.00,-0.9400,0.112047,0.112047,-0.010444,0.017905,0.104587,1432,1402,-86.5344
5.3837,269,5.9400,5.9400,6.2667,5.00,-0.9400,0.038438,0.038438,-0.010444,-0.055704,0.104587,1460,1405,-86.4527
5.4038,270,5.7600,5.7600,6.2667,5.00,-0.7600,0.040438,0.040438,-0.008444,-0.055704,0.104587,1459,1408,-86.4527
5.4239,271,5.5800,5.5800,6.2667,5.00,-0.5800,0.042438,0.042438,-0.006444,-0.055704,0.104587,1459,1411,-86.2747
5.4439,272,5.4000,5.4000,6.1548,5.00,-0.4000,0.045433,0.045433,-0.004444,-0.054710,0.104587,1457,1414,-86.2747
5.4640,273,5.2200,5.2200,6.1548,5.00,-0.2200,0.047433,0.047433,-0.002444,-0.054710,0.104587,1457,1417,-86.2747
5.4841,274,4.8600,4.8600,13.8763,5.00,0.1400,0.000000,-0.017203,0.001556,-0.123345,0.104587,1500,1420,-86.0808
5.5042,275,4.5000,4.5000,13.8763,5.00,0.5000,0.000000,-0.013203,0.005556,-0.123345,0.104587,1500,1423,-86.0808
5.5242,276,4.1400,4.1400,13.8763,5.00,0.8600,0.000000,-0.009203,0.009556,-0.123345,0.104587,1500,1426,-85.7240
5.5443,277,3.7800,3.7800,17.3454,5.00,1.2200,0.000000,-0.036039,0.013556,-0.154181,0.104587,1500,1429,-85.7240
5.5644,278,3.4200,3.4200,17.3454,5.00,1.5800,0.000000,-0.032039,0.017556,-0.154181,0.104587,1500,1432,-85.7240
5.5845,279,3.0600,2.8800,21.0383,5.00,1.9400,0.000000,-0.060865,0.021556,-0.187007,0.104587,1500,1435,-85.1133
5.6045,280,2.5200,2.5200,21.0383,5.00,2.4800,0.000000,-0.054865,0.027556,-0.187007,0.104587,1500,1438,-85.1133
5.6246,281,2.1600,1.9800,21.0383,5.00,2.8400,0.000000,-0.050865,0.031556,-0.187007,0.104587,1500,1441,-84.2827
5.6447,282,1.6200,1.6200,23.6121,5.00,3.3800,0.000000,-0.067743,0.037556,-0.209886,0.104587,1500,1444,-84.2827
5.6648,283,1.0800,1.0800,23.6121,5.00,3.9200,0.000000,-0.061743,0.043556,-0.209886,0.104587,1500,1447,-84.2827
5.6848,284,0.5400,0.5400,24.8431,5.00,4.4600,0.000000,-0.066685,0.049556,-0.220827,0.104587,1500,1450,-83.3036
5.7049,285,0.1800,-0.0000,24.8431,5.00,4.8200,0.000000,-0.062685,0.053556,-0.220827,0.104587,1500,1453,-83.3036
5.7250,286,-0.3600,-0.5400,24.8431,5.00,5.3600,0.000000,-0.056685,0.059556,-0.220827,0.104587,1500,1456,-82.1861
5.7451,287,-0.9000,-0.9000,24.9550,5.00,5.9000,0.000000,-0.051680,0.065556,-0.221822,0.104587,1500,1459,-82.1861
5.7651,288,-1.4400,-1.4400,24.9550,5.00,6.4400,0.000000,-0.045680,0.071556,-0.221822,0.104587,1500,1462,-82.1861
5.7852,289,-1.8000,-1.9800,23.5002,5.00,6.8000,0.000000,-0.028748,0.075556,-0.208891,0.104587,1500,1465,-81.0768
5.8053,290,-2.3400,-2.3400,23.5002,5.00,7.3400,0.000000,-0.022748,0.081556,-0.208891,0.104587,1500,1468,-81.0768
5.8254,291,-2.7000,-2.8800,23.5002,5.00,7.7000,0.000000,-0.018748,0.085556,-0.208891,0.104587,1500,1471,-80.0109
5.8455,292,-3.0600,-3.0600,21.1502,5.00,8.0600,0.006141,0.006141,0.089556,-0.188002,0.104587,1472,1472,-80.0109
5.8655,293,-3.6000,-3.6000,21.1502,5.00,8.6000,0.012141,0.012141,0.095556,-0.188002,0.104587,1470,1470,-80.0109
5.8856,294,-3.7800,-3.9600,17.3454,5.00,8.7800,0.047961,0.047961,0.097556,-0.154181,0.104587,1457,1467,-79.0701
5.9057,295,-4.1400,-4.1400,17.3454,5.00,9.1400,0.051961,0.051961,0.101556,-0.154181,0.104587,1455,1464,-79.0701
5.9258,296,-4.5000,-4.5000,12.6454,5.00,9.5000,0.097739,0.097739,0.105556,-0.112403,0.104587,1438,1461,-78.3323
5.9458,297,-4.6800,-4.6800,12.6454,5.00,9.6800,0.099739,0.099739,0.107556,-0.112403,0.104587,1437,1458,-78.3323
5.9659,298,-4.8600,-4.8600,12.6454,5.00,9.8600,0.101739,0.101739,0.109556,-0.112403,0.104587,1436,1455,-78.3323
5.9860,299,-4.8600,-4.8600,7.1620,5.00,9.8600,0.150480,0.150480,0.109556,-0.063662,0.104587,1418,1452,-77.8060
6.0061,300,-5.0400,-5.0400,7.1620,5.00,10.0400,0.152480,0.152480,0.111556,-0.063662,0.104587,1417,1449,-77.8060
6.0262,301,-5.0400,-5.0400,1.1191,5.00,10.0400,0.206195,0.206195,0.111556,-0.009947,0.104587,1397,1446,-77.5530
6.0463,302,-5.0400,-5.0400,1.1191,5.00,10.0400,0.206195,0.206195,0.111556,-0.009947,0.104587,1397,1443,-77.5530
6.0663,303,-4.8600,-4.8600,1.1191,5.00,9.8600,0.204195,0.204195,0.109556,-0.009947,0.104587,1398,1440,-77.5965
6.0864,304,-4.8600,-4.8600,-4.7000,5.00,9.8600,0.255921,0.255921,0.109556,0.041778,0.104587,1379,1437,-77.5965
6.1065,305,-4.6800,-4.6800,-4.7000,5.00,9.6800,0.253921,0.253921,0.107556,0.041778,0.104587,1379,1434,-77.5965
6.1266,306,-4.5000,-4.3200,-10.2953,5.00,9.5000,0.301657,0.301657,0.105556,0.091514,0.104587,1361,1431,-77.9336
6.1467,307,-4.1400,-4.1400,-10.2953,5.00,9.1400,0.297657,0.297657,0.101556,0.091514,0.104587,1363,1428,-77.9336
6.1668,308,-3.9600,-3.7800,-10.2953,5.00,8.9600,0.295657,0.295657,0.099556,0.091514,0.104587,1364,1425,-78.5028
6.1868,309,-3.6000,-3.4200,-15.7787,5.00,8.6000,0.340398,0.340398,0.095556,0.140255,0.104587,1347,1422,-78.5028
6.2069,310,-3.2400,-3.2400,-15.7787,5.00,8.2400,0.336398,0.336398,0.091556,0.140255,0.104587,1348,1419,-78.5028
6.2270,311,-2.8800,-2.7000,-19.4716,5.00,7.8800,0.365223,0.365223,0.087556,0.173081,0.104587,1338,1416,-79.3086
