t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_norm_unsat,u_p,u_d,u_g,pwm_target_us,pwm_actual_us,pitch_raw_deg
6.2471,312,-2.3400,-2.3400,-19.4716,5.00,7.3400,0.359223,0.359223,0.081556,0.173081,0.104587,1340,1413,-79.3086
6.2672,313,-1.9800,-1.8000,-19.4716,5.00,6.9800,0.355223,0.355223,0.077556,0.173081,0.104587,1341,1410,-80.3147
6.2872,314,-1.4400,-1.2600,-22.1574,5.00,6.4400,0.373097,0.373097,0.071556,0.196954,0.104587,1335,1407,-80.3147
6.3073,315,-0.9000,-0.9000,-22.1574,5.00,5.9000,0.367097,0.367097,0.065556,0.196954,0.104587,1337,1404,-80.3147
6.3274,316,-0.3600,-0.3600,-25.2907,5.00,5.3600,0.388949,0.388949,0.059556,0.224806,0.104587,1329,1401,-81.4034
6.3475,317,-0.0000,-0.0000,-25.2907,5.00,5.0000,0.384949,0.384949,0.055556,0.224806,0.104587,1330,1398,-81.4034
6.3675,318,0.5400,0.7200,-25.2907,5.00,4.4600,0.378949,0.378949,0.049556,0.224806,0.104587,1332,1395,-82.5082
6.3876,319,1.0800,1.2600,-25.6264,5.00,3.9200,0.375933,0.375933,0.043556,0.227791,0.104587,1334,1392,-82.5082
6.4077,320,1.6200,1.6200,-25.6264,5.00,3.3800,0.369933,0.369933,0.037556,0.227791,0.104587,1336,1389,-82.5082
6.4278,321,2.1600,2.1600,-24.6193,5.00,2.8400,0.354980,0.354980,0.031556,0.218838,0.104587,1341,1386,-83.6612
6.4479,322,2.5200,2.7000,-24.6193,5.00,2.4800,0.350980,0.350980,0.027556,0.218838,0.104587,1343,1383,-83.6612
6.4680,323,3.0600,3.2400,-24.6193,5.00,1.9400,0.344980,0.344980,0.021556,0.218838,0.104587,1345,1380,-84.5897
6.4888,324,3.4200,3.6000,-23.8359,5.00,1.5800,0.334017,0.334017,0.017556,0.211875,0.104587,1349,1377,-84.5897
6.5089,325,3.9600,3.9600,-23.8359,5.00,1.0400,0.328017,0.328017,0.011556,0.211875,0.104587,1351,1374,-84.5897
6.5290,326,4.3200,4.5000,-18.2406,5.00,0.6800,0.274282,0.274282,0.007556,0.162139,0.104587,1372,1372,-85.4689
6.5492,327,4.6800,4.6800,-18.2406,5.00,0.3200,0.270282,0.270282,0.003556,0.162139,0.104587,1373,1373,-85.4689
6.5695,328,5.0400,5.2200,-18.2406,5.00,-0.0400,0.266282,0.266282,-0.000444,0.162139,0.104587,1375,1375,-86.0671
6.5896,329,5.4000,5.4000,-12.7573,5.00,-0.4000,0.213540,0.213540,-0.004444,0.113398,0.104587,1394,1378,-86.0671
6.6096,330,5.5800,5.7600,-12.7573,5.00,-0.5800,0.211540,0.211540,-0.006444,0.113398,0.104587,1395,1381,-86.0671
6.6297,331,5.9400,5.9400,-13.7644,5.00,-0.9400,0.216493,0.216493,-0.010444,0.122350,0.104587,1393,1384,-86.2281
6.6498,332,6.1200,6.1200,-13.7644,5.00,-1.1200,0.214493,0.214493,-0.012444,0.122350,0.104587,1394,1387,-86.2281
6.6699,333,6.3000,6.3000,-13.7644,5.00,-1.3000,0.212493,0.212493,-0.014444,0.122350,0.104587,1395,1390,-86.4233
6.6900,334,6.4800,6.4800,-4.1405,5.00,-1.4800,0.124947,0.124947,-0.016444,0.036805,0.104587,1428,1393,-86.4233
6.7101,335,6.4800,6.4800,-4.1405,5.00,-1.4800,0.124947,0.124947,-0.016444,0.036805,0.104587,1428,1396,-86.4233
6.7301,336,6.4800,6.4800,0.2238,5.00,-1.4800,0.086153,0.086153,-0.016444,-0.001989,0.104587,1442,1399,-86.4428
6.7502,337,6.4800,6.4800,0.2238,5.00,-1.4800,0.086153,0.086153,-0.016444,-0.001989,0.104587,1442,1402,-86.4428
6.7703,338,6.4800,6.3000,0.2238,5.00,-1.4800,0.086153,0.086153,-0.016444,-0.001989,0.104587,1442,1405,-86.5074
6.7904,339,6.3000,6.3000,3.1334,5.00,-1.3000,0.062290,0.062290,-0.014444,-0.027852,0.104587,1451,1408,-86.5074
6.8105,340,6.1200,6.1200,3.1334,5.00,-1.1200,0.064290,0.064290,-0.012444,-0.027852,0.104587,1450,1411,-86.5074
6.8306,341,5.9400,5.9400,10.9668,5.00,-0.9400,0.000000,-0.003340,-0.010444,-0.097482,0.104587,1500,1414,-86.3923
6.8506,342,5.5800,5.5800,10.9668,5.00,-0.5800,0.000660,0.000660,-0.006444,-0.097482,0.104587,1474,1417,-86.3923
6.8707,343,5.4000,5.4000,10.9668,5.00,-0.4000,0.002660,0.002660,-0.004444,-0.097482,0.104587,1474,1420,-86.2159
6.8909,344,5.0400,5.0400,15.1073,5.00,-0.0400,0.000000,-0.030145,-0.000444,-0.134287,0.104587,1500,1423,-86.2159
6.9110,345,4.6800,4.6800,15.1073,5.00,0.3200,0.000000,-0.026145,0.003556,-0.134287,0.104587,1500,1426,-86.2159
6.9311,346,4.3200,4.1400,19.8073,5.00,0.6800,0.000000,-0.063923,0.007556,-0.176065,0.104587,1500,1429,-85.8586
6.9512,347,3.7800,3.7800,19.8073,5.00,1.2200,0.000000,-0.057923,0.013556,-0.176065,0.104587,1500,1432,-85.8586
6.9712,348,3.4200,3.2400,19.8073,5.00,1.5800,0.000000,-0.053923,0.017556,-0.176065,0.104587,1500,1435,-85.2478
6.9913,349,2.8800,2.8800,23.0526,5.00,2.1200,0.000000,-0.076770,0.023556,-0.204912,0.104587,1500,1438,-85.2478
7.0114,350,2.3400,2.3400,23.0526,5.00,2.6600,0.000000,-0.070770,0.029556,-0.204912,0.104587,1500,1441,-85.2478
7.0315,351,1.8000,1.8000,25.9622,5.00,3.2000,0.000000,-0.090632,0.035556,-0.230775,0.104587,1500,1444,-84.3132
7.0515,352,1.2600,1.2600,25.9622,5.00,3.7400,0.000000,-0.084632,0.041556,-0.230775,0.104587,1500,1447,-84.3132
7.0716,353,0.7200,0.7200,25.9622,5.00,4.2800,0.000000,-0.078632,0.047556,-0.230775,0.104587,1500,1450,-83.2251
7.0917,354,0.1800,0.1800,27.4169,5.00,4.8200,0.000000,-0.085564,0.053556,-0.243706,0.104587,1500,1453,-83.2251
7.1117,355,-0.3600,-0.3600,27.4169,5.00,5.3600,0.000000,-0.079564,0.059556,-0.243706,0.104587,1500,1456,-83.2251
7.1318,356,-0.9000,-0.9000,26.9693,5.00,5.9000,0.000000,-0.069585,0.065556,-0.239727,0.104587,1500,1459,-82.0435
7.1519,357,-1.4400,-1.4400,26.9693,5.00,6.4400,0.000000,-0.063585,0.071556,-0.239727,0.104587,1500,1462,-82.0435
7.1719,358,-1.9800,-1.9800,26.9693,5.00,6.9800,0.000000,-0.057585,0.077556,-0.239727,0.104587,1500,1465,-80.8201
7.1920,359,-2.5200,-2.5200,25.5145,5.00,7.5200,0.000000,-0.038653,0.083556,-0.226796,0.104587,1500,1468,-80.8201
7.2121,360,-2.8800,-2.8800,25.5145,5.00,7.8800,0.000000,-0.034653,0.087556,-0.226796,0.104587,1500,1471,-80.8201
7.2322,361,-3.4200,-3.4200,22.6050,5.00,8.4200,0.000000,-0.002791,0.093556,-0.200933,0.104587,1500,1474,-79.6856
7.2525,362,-3.7800,-3.7800,22.6050,5.00,8.7800,0.001209,0.001209,0.097556,-0.200933,0.104587,1474,1474,-79.6856
7.2726,363,-4.1400,-4.1400,22.6050,5.00,9.1400,0.005209,0.005209,0.101556,-0.200933,0.104587,1473,1473,-78.6871
7.2927,364,-4.5000,-4.5000,18.2406,5.00,9.5000,0.048003,0.048003,0.105556,-0.162139,0.104587,1456,1470,-78.6871
7.3128,365,-4.6800,-4.8600,18.2406,5.00,9.6800,0.050003,0.050003,0.107556,-0.162139,0.104587,1456,1467,-78.6871
7.3329,366,-5.0400,-5.0400,12.7573,5.00,10.0400,0.102745,0.102745,0.111556,-0.113398,0.104587,1436,1464,-77.9023
7.3530,367,-5.2200,-5.2200,12.7573,5.00,10.2200,0.104745,0.104745,0.113556,-0.113398,0.104587,1435,1461,-77.9023
7.3730,368,-5.4000,-5.4000,12.7573,5.00,10.4000,0.106745,0.106745,0.115556,-0.113398,0.104587,1434,1458,-77.3966
7.3931,369,-5.4000,-5.4000,6.9382,5.00,10.4000,0.158470,0.158470,0.115556,-0.061673,0.104587,1415,1455,-77.3966
7.4132,370,-5.4000,-5.4000,6.9382,5.00,10.4000,0.158470,0.158470,0.115556,-0.061673,0.104587,1415,1452,-77.3966
7.4333,371,-5.4000,-5.4000,0.4476,5.00,10.4000,0.216164,0.216164,0.115556,-0.003979,0.104587,1393,1449,-77.1585
7.4533,372,-5.4000,-5.4000,0.4476,5.00,10.4000,0.216164,0.216164,0.115556,-0.003979,0.104587,1393,1446,-77.1585
7.4734,373,-5.2200,-5.2200,-6.2667,5.00,10.2200,0.273847,0.273847,0.113556,0.055704,0.104587,1372,1443,-77.2335
7.4935,374,-5.0400,-5.0400,-6.2667,5.00,10.0400,0.271847,0.271847,0.111556,0.055704,0.104587,1373,1440,-77.2335
7.5136,375,-4.8600,-4.8600,-6.2667,5.00,9.8600,0.269847,0.269847,0.109556,0.055704,0.104587,1373,1437,-77.2335
7.5337,376,-4.6800,-4.5000,-12.1977,5.00,9.6800,0.320567,0.320567,0.107556,0.108424,0.104587,1354,1434,-77.6575
7.5538,377,-4.3200,-4.3200,-12.1977,5.00,9.3200,0.316567,0.316567,0.103556,0.108424,0.104587,1356,1431,-77.6575
7.5738,378,-3.9600,-3.9600,-17.3454,5.00,8.9600,0.358324,0.358324,0.099556,0.154181,0.104587,1340,1428,-78.3014
7.5939,379,-3.6000,-3.6000,-17.3454,5.00,8.6000,0.354324,0.354324,0.095556,0.154181,0.104587,1342,1425,-78.3014
7.6140,380,-3.2400,-3.0600,-17.3454,5.00,8.2400,0.350324,0.350324,0.091556,0.154181,0.104587,1343,1422,-79.1884
7.6341,381,-2.7000,-2.7000,-21.3740,5.00,7.7000,0.380134,0.380134,0.085556,0.189991,0.104587,1332,1419,-79.1884
7.6541,382,-2.1600,-2.1600,-21.3740,5.00,7.1600,0.374134,0.374134,0.079556,0.189991,0.104587,1334,1416,-79.1884
7.6742,383,-1.8000,-1.6200,-24.2836,5.00,6.8000,0.395996,0.395996,0.075556,0.215854,0.104587,1326,1413,-80.2617
7.6943,384,-1.2600,-1.2600,-24.2836,5.00,6.2600,0.389996,0.389996,0.069556,0.215854,0.104587,1328,1410,-80.2617
7.7143,385,-0.7200,-0.7200,-24.2836,5.00,5.7200,0.383996,0.383996,0.063556,0.215854,0.104587,1331,1407,-81.3982
7.7344,386,-0.1800,-0.1800,-25.7383,5.00,5.1800,0.390928,0.390928,0.057556,0.228785,0.104587,1328,1404,-81.3982
7.7546,387,0.3600,0.3600,-25.7383,5.00,4.6400,0.384928,0.384928,0.051556,0.228785,0.104587,1330,1401,-81.3982
7.7746,388,0.9000,0.9000,-25.7383,5.00,4.1000,0.378928,0.378928,0.045556,0.228785,0.104587,1332,1398,-82.5772
7.7947,389,1.2600,1.4400,-25.7383,5.00,3.7400,0.374928,0.374928,0.041556,0.228785,0.104587,1334,1395,-82.5772
7.8148,390,1.8000,1.9800,-25.7383,5.00,3.2000,0.368928,0.368928,0.035556,0.228785,0.104587,1336,1392,-83.7049
7.8349,391,2.3400,2.3400,-24.9550,5.00,2.6600,0.355965,0.355965,0.029556,0.221822,0.104587,1341,1389,-83.7049
7.8550,392,2.7000,2.8800,-24.9550,5.00,2.3000,0.351965,0.351965,0.025556,0.221822,0.104587,1343,1386,-83.7049
7.8751,393,3.2400,3.4200,-22.3812,5.00,1.7600,0.323086,0.323086,0.019556,0.198944,0.104587,1353,1383,-84.6547
7.8951,394,3.6000,3.7800,-22.3812,5.00,1.4000,0.319086,0.319086,0.015556,0.198944,0.104587,1355,1380,-84.6547
7.9152,395,4.1400,4.1400,-22.3812,5.00,0.8600,0.313086,0.313086,0.009556,0.198944,0.104587,1357,1377,-85.3591
7.9353,396,4.5000,4.5000,-19.4716,5.00,0.5000,0.283223,0.283223,0.005556,0.173081,0.104587,1368,1374,-85.3591
7.9554,397,4.6800,4.8600,-19.4716,5.00,0.3200,0.281223,0.281223,0.003556,0.173081,0.104587,1369,1371,-85.3591
7.9754,398,5.0400,5.2200,-16.3382,5.00,-0.0400,0.249371,0.249371,-0.000444,0.145229,0.104587,1381,1374,-85.9597
7.9955,399,5.4000,5.4000,-16.3382,5.00,-0.4000,0.245371,0.245371,-0.004444,0.145229,0.104587,1382,1377,-85.9597
8.0156,400,5.5800,5.5800,-16.3382,5.00,-0.5800,0.243371,0.243371,-0.006444,0.145229,0.104587,1383,1380,-86.2171
8.0357,401,5.7600,5.7600,-13.8763,5.00,-0.7600,0.219488,0.219488,-0.008444,0.123345,0.104587,1392,1383,-86.2171
8.0557,402,5.9400,5.9400,-13.8763,5.00,-0.9400,0.217488,0.217488,-0.010444,0.123345,0.104587,1393,1386,-86.2171
8.0758,403,5.9400,6.1200,-7.1620,5.00,-0.9400,0.157804,0.157804,-0.010444,0.063662,0.104587,1415,1389,-86.4951
8.0959,404,6.1200,6.1200,-7.1620,5.00,-1.1200,0.155804,0.155804,-0.012444,0.063662,0.104587,1416,1392,-86.4951
8.1160,405,6.1200,6.1200,-7.1620,5.00,-1.1200,0.155804,0.155804,-0.012444,0.063662,0.104587,1416,1395,-86.5616
8.1361,406,6.1200,6.1200,1.3429,5.00,-1.1200,0.080206,0.080206,-0.012444,-0.011937,0.104587,1444,1398,-86.5616
8.1561,407,6.1200,6.1200,1.3429,5.00,-1.1200,0.080206,0.080206,-0.012444,-0.011937,0.104587,1444,1401,-86.5616
8.1762,408,5.9400,5.9400,7.1620,5.00,-0.9400,0.030480,0.030480,-0.010444,-0.063662,0.104587,1463,1404,-86.5008
8.1963,409,5.7600,5.7600,7.1620,5.00,-0.7600,0.032480,0.032480,-0.008444,-0.063662,0.104587,1462,1407,-86.5008
8.2164,410,5.5800,5.5800,7.1620,5.00,-0.5800,0.034480,0.034480,-0.006444,-0.063662,0.104587,1462,1410,-86.3440
8.2364,411,5.4000,5.4000,11.8620,5.00,-0.4000,0.000000,-0.005298,-0.004444,-0.105440,0.104587,1500,1413,-86.3440
8.2566,412,5.2200,5.0400,11.8620,5.00,-0.2200,0.000000,-0.003298,-0.002444,-0.105440,0.104587,1500,1416,-86.3440
8.2767,413,4.8600,4.6800,15.3311,5.00,0.1400,0.000000,-0.030134,0.001556,-0.136276,0.104587,1500,1419,-86.1068
8.2967,414,4.5000,4.5000,15.3311,5.00,0.5000,0.000000,-0.026134,0.005556,-0.136276,0.104587,1500,1422,-86.1068
8.3168,415,4.1400,4.1400,15.3311,5.00,0.8600,0.000000,-0.022134,0.009556,-0.136276,0.104587,1500,1425,-85.7659
8.3369,416,3.7800,3.6000,18.6883,5.00,1.2200,0.000000,-0.047976,0.013556,-0.166118,0.104587,1500,1428,-85.7659
8.3570,417,3.4200,3.2400,18.6883,5.00,1.5800,0.000000,-0.043976,0.017556,-0.166118,0.104587,1500,1431,-85.7659
8.3770,418,2.8800,2.8800,21.4859,5.00,2.1200,0.000000,-0.062843,0.023556,-0.190986,0.104587,1500,1434,-85.1111
8.3971,419,2.3400,2.3400,21.4859,5.00,2.6600,0.000000,-0.056843,0.029556,-0.190986,0.104587,1500,1437,-85.1111
8.4172,420,1.9800,1.8000,21.4859,5.00,3.0200,0.000000,-0.052843,0.033556,-0.190986,0.104587,1500,1440,-84.2887
8.4373,421,1.4400,1.2600,24.0598,5.00,3.5600,0.000000,-0.069722,0.039556,-0.213864,0.104587,1500,1443,-84.2887
8.4573,422,0.9000,0.9000,24.0598,5.00,4.1000,0.000000,-0.063722,0.045556,-0.213864,0.104587,1500,1446,-84.2887
8.4774,423,0.3600,0.3600,24.7312,5.00,4.6400,0.000000,-0.063690,0.051556,-0.219833,0.104587,1500,1449,-83.2743
8.4975,424,-0.1800,-0.1800,24.7312,5.00,5.1800,0.000000,-0.057690,0.057556,-0.219833,0.104587,1500,1452,-83.2743
8.5175,425,-0.5400,-0.7200,24.7312,5.00,5.5400,0.000000,-0.053690,0.061556,-0.219833,0.104587,1500,1455,-82.1572
8.5376,426,-1.0800,-1.0800,24.9550,5.00,6.0800,0.000000,-0.049680,0.067556,-0.221822,0.104587,1500,1458,-82.1572
8.5577,427,-1.6200,-1.6200,24.9550,5.00,6.6200,0.000000,-0.043680,0.073556,-0.221822,0.104587,1500,1461,-82.1572
8.5778,428,-1.9800,-2.1600,23.2764,5.00,6.9800,0.000000,-0.024759,0.077556,-0.206901,0.104587,1500,1464,-81.0318
8.5979,429,-2.5200,-2.5200,23.2764,5.00,7.5200,0.000000,-0.018759,0.083556,-0.206901,0.104587,1500,1467,-81.0318
8.6179,430,-2.8800,-2.8800,23.2764,5.00,7.8800,0.000000,-0.014759,0.087556,-0.206901,0.104587,1500,1470,-80.0099
8.6380,431,-3.2400,-3.4200,20.4788,5.00,8.2400,0.014109,0.014109,0.091556,-0.182033,0.104587,1469,1469,-80.0099
8.6581,432,-3.6000,-3.6000,20.4788,5.00,8.6000,0.018109,0.018109,0.095556,-0.182033,0.104587,1468,1468,-80.0099
8.6782,433,-3.9600,-3.9600,16.5621,5.00,8.9600,0.056924,0.056924,0.099556,-0.147218,0.104587,1453,1465,-79.1076
8.6982,434,-4.3200,-4.3200,16.5621,5.00,9.3200,0.060924,0.060924,0.103556,-0.147218,0.104587,1452,1462,-79.1076
8.7183,435,-4.5000,-4.5000,16.5621,5.00,9.5000,0.062924,0.062924,0.105556,-0.147218,0.104587,1451,1459,-78.3992
8.7384,436,-4.6800,-4.6800,11.5263,5.00,9.6800,0.109686,0.109686,0.107556,-0.102456,0.104587,1433,1456,-78.3992
8.7585,437,-4.8600,-4.8600,11.5263,5.00,9.8600,0.111686,0.111686,0.109556,-0.102456,0.104587,1433,1453,-78.3992
8.7785,438,-5.0400,-5.0400,5.8191,5.00,10.0400,0.164417,0.164417,0.111556,-0.051725,0.104587,1413,1450,-77.9430
8.7986,439,-5.0400,-5.0400,5.8191,5.00,10.0400,0.164417,0.164417,0.111556,-0.051725,0.104587,1413,1447,-77.9430
8.8187,440,-5.0400,-5.0400,5.8191,5.00,10.0400,0.164417,0.164417,0.111556,-0.051725,0.104587,1413,1444,-77.7393
8.8388,441,-5.0400,-5.0400,-0.2238,5.00,10.0400,0.218132,0.218132,0.111556,0.001989,0.104587,1393,1441,-77.7393
8.8589,442,-4.8600,-4.8600,-0.2238,5.00,9.8600,0.216132,0.216132,0.109556,0.001989,0.104587,1393,1438,-77.7393
8.8789,443,-4.6800,-4.6800,-6.2667,5.00,9.6800,0.267847,0.267847,0.107556,0.055704,0.104587,1374,1435,-77.8428
8.8990,444,-4.5000,-4.5000,-6.2667,5.00,9.5000,0.265847,0.265847,0.105556,0.055704,0.104587,1375,1432,-77.8428
8.9191,445,-4.3200,-4.3200,-6.2667,5.00,9.3200,0.263847,0.263847,0.103556,0.055704,0.104587,1376,1429,-78.2277
8.9392,446,-4.1400,-4.1400,-11.7501,5.00,9.1400,0.310588,0.310588,0.101556,0.104445,0.104587,1358,1426,-78.2277
8.9592,447,-3.7800,-3.7800,-11.7501,5.00,8.7800,0.306588,0.306588,0.097556,0.104445,0.104587,1360,1423,-78.2277
8.9793,448,-3.4200,-3.4200,-16.4502,5.00,8.4200,0.344366,0.344366,0.093556,0.146224,0.104587,1345,1420,-78.8520
8.9994,449,-3.0600,-3.0600,-16.4502,5.00,8.0600,0.340366,0.340366,0.089556,0.146224,0.104587,1347,1417,-78.8520
9.0195,450,-2.7000,-2.5200,-16.4502,5.00,7.7000,0.336366,0.336366,0.085556,0.146224,0.104587,1348,1414,-79.6950
9.0396,451,-2.1600,-2.1600,-20.7026,5.00,7.1600,0.368165,0.368165,0.079556,0.184023,0.104587,1336,1411,-79.6950
9.0596,452,-1.8000,-1.8000,-20.7026,5.00,6.8000,0.364165,0.364165,0.075556,0.184023,0.104587,1338,1408,-79.6950
9.0797,453,-1.2600,-1.2600,-22.7169,5.00,6.2600,0.376070,0.376070,0.069556,0.201928,0.104587,1333,1405,-80.6986
9.0998,454,-0.7200,-0.7200,-22.7169,5.00,5.7200,0.370070,0.370070,0.063556,0.201928,0.104587,1336,1402,-80.6986
9.1198,455,-0.1800,-0.1800,-22.7169,5.00,5.1800,0.364070,0.364070,0.057556,0.201928,0.104587,1338,1399,-81.8069
9.1399,456,0.1800,0.3600,-25.4026,5.00,4.8200,0.383944,0.383944,0.053556,0.225801,0.104587,1331,1396,-81.8069
9.1600,457,0.7200,0.7200,-25.4026,5.00,4.2800,0.377944,0.377944,0.047556,0.225801,0.104587,1333,1393,-81.8069
9.1801,458,1.2600,1.4400,-25.6264,5.00,3.7400,0.373933,0.373933,0.041556,0.227791,0.104587,1334,1390,-82.9382
9.2001,459,1.8000,1.8000,-25.6264,5.00,3.2000,0.367933,0.367933,0.035556,0.227791,0.104587,1337,1387,-82.9382
9.2202,460,2.3400,2.3400,-25.6264,5.00,2.6600,0.361933,0.361933,0.029556,0.227791,0.104587,1339,1384,-84.0647
9.2403,461,2.7000,2.8800,-25.2907,5.00,2.3000,0.354949,0.354949,0.025556,0.224806,0.104587,1341,1381,-84.0647
9.2604,462,3.2400,3.2400,-25.2907,5.00,1.7600,0.348949,0.348949,0.019556,0.224806,0.104587,1344,1378,-84.0647
9.2804,463,3.7800,3.7800,-21.3740,5.00,1.2200,0.308134,0.308134,0.013556,0.189991,0.104587,1359,1375,-84.9903
9.3005,464,4.1400,4.1400,-21.3740,5.00,0.8600,0.304134,0.304134,0.009556,0.189991,0.104587,1360,1372,-84.9903
9.3206,465,4.5000,4.5000,-16.4502,5.00,0.5000,0.256366,0.256366,0.005556,0.146224,0.104587,1378,1375,-85.6908
9.3407,466,4.8600,4.8600,-16.4502,5.00,0.1400,0.252366,0.252366,0.001556,0.146224,0.104587,1380,1378,-85.6908
